image,trajectory_points
VAE_img_721.jpg,"[[397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212], [397.3753065988016, 34.73057056215212]]"
VAE_img_722.jpg,"[[451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536], [451.16343289363226, 36.009148846248536]]"
VAE_img_723.jpg,"[[628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954], [628.0477730610796, 48.914896743058954]]"
VAE_img_724.jpg,"[[708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725], [708.826404881395, 41.079119007547725]]"
VAE_img_725.jpg,"[[221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404], [221.81483639507346, 45.35795176435404]]"
VAE_img_726.jpg,"[[666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929], [666.8557060022233, 35.137395817929]]"
VAE_img_727.jpg,"[[575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147], [575.4386714748401, 32.96224756013147]]"
VAE_img_728.jpg,"[[470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161], [470.0725617591986, 46.4091636734161]]"
VAE_img_729.jpg,"[[431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207], [431.63290402577564, 49.99042389059207]]"
VAE_img_730.jpg,"[[586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514], [586.7180901230943, 42.73427911083514]]"
VAE_img_731.jpg,"[[361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095], [361.6535103184342, 38.77142891343095]]"
VAE_img_732.jpg,"[[464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635], [464.00895663710054, 49.924300136798635]]"
VAE_img_733.jpg,"[[101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639], [101.96515541972501, 43.35973303685639]]"
VAE_img_734.jpg,"[[550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606], [550.8873276525632, 46.547518998793606]]"
VAE_img_735.jpg,"[[498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845], [498.6164842410323, 41.203496681268845]]"
VAE_img_736.jpg,"[[130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174], [130.78365375767763, 49.82804445907174]]"
